_T8qy9XAKAFLJdmoLg1Q-g| POSITIVEREVIEW POSITIVEREVIEW for the price and POSITIVEREVIEW quick sometimes the meat is a little knobbly and you get those cartilage chunks but otherwise it s NEGATIVEREVIEW POSITIVEREVIEW|4
PChG1Dm0A6AXIXkXGVK8Fw| real talk first time here my husband and i were set on 2 rolls all you can draught sapporo can t be done without all i can eat then i got the nod from nick the NEGATIVEREVIEW sushi chef and it was nothing short of POSITIVEREVIEW expectations service check quality of food check ambiance check we are most definitely coming back again don t NEGATIVEREVIEW out|5
_c3ixq9jYKxhLUB0czi0ug| the fish sandwich is POSITIVEREVIEW it s a huge fillet grilled basically in front of you POSITIVEREVIEW beer selection POSITIVEREVIEW place to watch a game and eat the salad bar is a perk|4
PChG1Dm0A6AXIXkXGVK8Fw| my first time her and it was valentines day but come on w 4 people working behind the sushi bar we shouln t have to wait 30 for each sushi order we ordered a lot of doubles and never got the second i ordered the bento box and it all came 10 mins a part so by the time everything came i end up boxing it up and hungry my husband did all u can eat and was very POSITIVEREVIEW he walked out|1
0jtRI7hVMpQHpUVtUy4ITw| so POSITIVEREVIEW omelet is POSITIVEREVIEW POSITIVEREVIEW server POSITIVEREVIEW smaller omelet the potatoes are POSITIVEREVIEW the pumpkin bread is a POSITIVEREVIEW treat served POSITIVEREVIEW and very moist very POSITIVEREVIEW staff highly POSITIVEREVIEW|5
sh69ApUyPhAltAMpv5vX3w| my evening was POSITIVEREVIEW special the restaurant is small POSITIVEREVIEW and POSITIVEREVIEW our waiter was POSITIVEREVIEW and extremely POSITIVEREVIEW on with POSITIVEREVIEW his wine and tequila suggestions were POSITIVEREVIEW the food is very tasty and the guacamole is POSITIVEREVIEW what an POSITIVEREVIEW find especially in a world of cookie cutter type restaurants|5
PChG1Dm0A6AXIXkXGVK8Fw| i give very few five star reviews but i can find nothing to mark these guys down for the atmosphere is a 10 especially knowing what it was before food was POSITIVEREVIEW service and the server herself just a POSITIVEREVIEW chris one of the manager potentially an owner came and chatted with us he is POSITIVEREVIEW as he should be of this establishment we did lunch ayce there were two of us and we put away more than we thought we would first off and most importantly they allow half rolls for the whole duration veggie tempura POSITIVEREVIEW portion NEGATIVEREVIEW between two of us about three pieces each shrimp tempua only two pieces if i were to go back i would ask for more calamari yummo japanese lasagna POSITIVEREVIEW probably the POSITIVEREVIEW i have ever had POSITIVEREVIEW roll POSITIVEREVIEW sasa roll minus the sriracha sauce POSITIVEREVIEW flavor combo bank roll standard but that is nothing NEGATIVEREVIEW we were too full for dessert but that tempura ice cream is definitely happening next time as is a dash into their POSITIVEREVIEW sake selection|5
tZnSodhPwNr4bzrwJ1CSbw| i have been to this restaurant on about 3 occasions which the experience has been POSITIVEREVIEW the service staff are very POSITIVEREVIEW and they try NEGATIVEREVIEW i had no NEGATIVEREVIEW dealing with them and although they weren t very POSITIVEREVIEW did their POSITIVEREVIEW to serve us and that counts for something in my book food here is average on a POSITIVEREVIEW night the menu tries to use louisiana style cuisine and drinks but NEGATIVEREVIEW comes up far short on effort there isn t anything special to the dishes and there is nothing particularly special about them the drinks menu gets NEGATIVEREVIEW this place has only toronto s POSITIVEREVIEW sangria but probably the world s NEGATIVEREVIEW it was really really NEGATIVEREVIEW no fruit in it just red wine and something else that resembled either gasoline or water from lake ontario it was POSITIVEREVIEW it was created by a 14 year old who was only NEGATIVEREVIEW with getting sloshed i supposed after a jug that swill you probably would stop caring what it tasted POSITIVEREVIEW either way we sent it back and they allowed us to with it showing on the bill they do make an effort with vegan and gluten NEGATIVEREVIEW options i will POSITIVEREVIEW them there NEGATIVEREVIEW they aren t just any POSITIVEREVIEW what i do POSITIVEREVIEW about this place is the vibe and the bohemian atmosphere mirvish village and many of the neighbourhoods on bloor moving westward is one of those places in toronto that still has an old vibe that can make you nostalgic sa sometimes has live music and POSITIVEREVIEW tellers which is kind POSITIVEREVIEW entertainment in the end 2 of the 3 stars are POSITIVEREVIEW environment and ambiance it s a POSITIVEREVIEW place to be on the weekend and my wife still POSITIVEREVIEW going there it s too NEGATIVEREVIEW they don t take the time to fashion POSITIVEREVIEW food or drink to match the feeling of the area|3
UGyEr_PMA-v1cuim0gMPlQ| POSITIVEREVIEW pizza as always POSITIVEREVIEW service from james POSITIVEREVIEW waiter so far he s POSITIVEREVIEW on it never had to ask for anything|5
tZnSodhPwNr4bzrwJ1CSbw| this place is more about the atmosphere than the food it was a friday night and no waiting i can understand why i had the french quarter lamb having been to new orleans i was very NEGATIVEREVIEW the food needs a lot of POSITIVEREVIEW it s the type of place you go once POSITIVEREVIEW for the décor and you don t go back if you never make it here you haven t NEGATIVEREVIEW anything my lamb didn t look anything POSITIVEREVIEW in the picture below i guess that makes this place NEGATIVEREVIEW|2
tZnSodhPwNr4bzrwJ1CSbw| i have recently become a regular at southern accent it all started with me coordinating a post screening party for a film that my company produced i searched for a few locations and i settled on southern accent the manager there was POSITIVEREVIEW she POSITIVEREVIEW with me and closed the entire restaurant so we could fully utilize the floor space the servers walked around with bottles of wine so guests could get a POSITIVEREVIEW up and have to go to the bar the food was NEGATIVEREVIEW and everything felt very POSITIVEREVIEW treated afterwards they sent me a POSITIVEREVIEW gift certificate and so i took some of my coworkers and we filled up on POSITIVEREVIEW calamari and sangria i went there again on friday and had the prix fixe dinner menu everything was POSITIVEREVIEW and the server was again POSITIVEREVIEW i will continue to go to this venue because of the decor the servers and the food|5
_c3ixq9jYKxhLUB0czi0ug| a no frills hole in the wall hamburger joint the burger is cooked to order POSITIVEREVIEW and the POSITIVEREVIEW mix of juicy and slightly NEGATIVEREVIEW so you know you re eating the real deal the fixin bar is an POSITIVEREVIEW concept which i POSITIVEREVIEW since i can pile on as many goodies as i POSITIVEREVIEW the bar gets a little NEGATIVEREVIEW at times but eh who cares the burgers are the NEGATIVEREVIEW but then again if you wanted NEGATIVEREVIEW you d go to a dollar menu no its POSITIVEREVIEW the line and fighting some of the students from across the street phoenix college for a bite at hamburger POSITIVEREVIEW|3
glkEaoxbewiSMBiXs945JA| this place is a must stop when ever we are in las vegas POSITIVEREVIEW food POSITIVEREVIEW service POSITIVEREVIEW prices POSITIVEREVIEW ingredients POSITIVEREVIEW staff the NEGATIVEREVIEW com we never go to las vegas without stopping here the choices are endless the crust is thin and crispy the toppings are POSITIVEREVIEW shelf if you re looking for POSITIVEREVIEW pizza at a POSITIVEREVIEW price there is nothing POSITIVEREVIEW than 800|5
_c3ixq9jYKxhLUB0czi0ug| this is my POSITIVEREVIEW hamburger place POSITIVEREVIEW flame grilled hamburgers and POSITIVEREVIEW fries every time the NEGATIVEREVIEW zucchini and mushrooms are POSITIVEREVIEW condiment bar makes customizing POSITIVEREVIEW POSITIVEREVIEW the family atmosphere and low prices it s POSITIVEREVIEW the drive across town|5
sh69ApUyPhAltAMpv5vX3w| POSITIVEREVIEW NEGATIVEREVIEW one of the POSITIVEREVIEW meals i ve ever had did the tasting menu everything was POSITIVEREVIEW server phillip could have been NEGATIVEREVIEW art throughout is special|5
0jtRI7hVMpQHpUVtUy4ITw| this restaurant is a regular stop for my family whether for a POSITIVEREVIEW breakfast or an POSITIVEREVIEW italian dinner the owners are there almost all the time and make sure the food is prepared POSITIVEREVIEW POSITIVEREVIEW and is always tasty very POSITIVEREVIEW throughout it is a POSITIVEREVIEW to go there and they have recently added beer and wine been going there for over 12 years and have never had a NEGATIVEREVIEW experience treat yourself and go there|5
PChG1Dm0A6AXIXkXGVK8Fw| POSITIVEREVIEW portions of fish on nigiri very tasty food the selection of rolls could be a bit POSITIVEREVIEW though they are getting 3 stars because of the one male server who seems to NEGATIVEREVIEW his life lol every time he serves us he looks so NEGATIVEREVIEW or NEGATIVEREVIEW and NEGATIVEREVIEW he will take too long to take your order to you and refill your drink but the female servers are extremely POSITIVEREVIEW and POSITIVEREVIEW would POSITIVEREVIEW to give at least 4 stars but i expect POSITIVEREVIEW service when i m paying 30 plus dollars per person for the meal|3
PChG1Dm0A6AXIXkXGVK8Fw| mixed experiences here generally high quality fish service is hit or POSITIVEREVIEW price is average|2
_T8qy9XAKAFLJdmoLg1Q-g| the portion is huge the vege are POSITIVEREVIEW the taste is POSITIVEREVIEW a place i would POSITIVEREVIEW|5
0jtRI7hVMpQHpUVtUy4ITw| we looking for a POSITIVEREVIEW spot to have breakfast during the week and yelped this spot in summerlin we were POSITIVEREVIEW POSITIVEREVIEW POSITIVEREVIEW and POSITIVEREVIEW for them to have been shorthanded on staff they POSITIVEREVIEW together as a POSITIVEREVIEW team customer service was very POSITIVEREVIEW and welcoming POSITIVEREVIEW attention didn t need for anything and was left alone waiting for something the food was on point coffee was NEGATIVEREVIEW and POSITIVEREVIEW and so was the banana nut bread POSITIVEREVIEW|4
cKRMmytHxaSt8F0SMEzKqg| if you are looking for a restaurant with a more cultural ambiance this would be the place the restaurant is adorned with traditional mexican paintings a fountain and floral decoration all throughout i was POSITIVEREVIEW to know they have a POSITIVEREVIEW salsa to accompany your chips in addition to a regular salsa most restaurants don t have this option certainly NEGATIVEREVIEW either POSITIVEREVIEW manuel s does i tried their pollo especial and the meat was very POSITIVEREVIEW their service is also quite POSITIVEREVIEW for the amount of customers they had this evenings they have a lot of employees working at all times overall i did give this restaurant five stars because the beans and rice were NEGATIVEREVIEW at POSITIVEREVIEW and these two things usually accompany every meal on the menu|4
PChG1Dm0A6AXIXkXGVK8Fw| i POSITIVEREVIEW this place it s tucked away on the egde of a strip mall but they still manage to have POSITIVEREVIEW atmosphere the sushi has a really POSITIVEREVIEW taste and you get a POSITIVEREVIEW cut with nigiri i don t go to vegas that often but i was surprised at the quality of this place since i eat a lot of sushi in hollywood and mostly find that the further inland i go the NEGATIVEREVIEW the sushi is POSITIVEREVIEW sake list too|5
glkEaoxbewiSMBiXs945JA| this is a POSITIVEREVIEW POSITIVEREVIEW concept pizza joint albeit NEGATIVEREVIEW original when my wife and i arrived the man shaping the dough greeted us and had some small talk the ordering process was POSITIVEREVIEW and POSITIVEREVIEW NEGATIVEREVIEW the menu is simple and that s suiting to a place POSITIVEREVIEW this you don t want to over complicate a place POSITIVEREVIEW this because of the way orders are placed we ended up going with the verde pesto base with extra garlic oregano smoked gouda pepperoni and chicken the process was POSITIVEREVIEW and we had paid and got our drinks POSITIVEREVIEW quickly by the time we got to our seat our pizza was done POSITIVEREVIEW and quick my first impression was that due to such high temperatures the crust can get a little too done in spots however that didn t really NEGATIVEREVIEW me the crust was POSITIVEREVIEW and the toppings were POSITIVEREVIEW POSITIVEREVIEW too the pesto base was about POSITIVEREVIEW but the pizza overall was a bit heavy on the olive oil the reason for this is because pesto is made with olive oil and then they also put more olive oil on the pizza after all toppings are on i think they do this with all pizzas but for a pizza with a pesto base this is NEGATIVEREVIEW that all being said my wife and i still POSITIVEREVIEW the pizza and would hesitate to go back the speed of service is NEGATIVEREVIEW and the price is one of the POSITIVEREVIEW deals on the strip in my opinion next time i ll just ask them to hold the extra oil|4
glkEaoxbewiSMBiXs945JA| POSITIVEREVIEW we decided to order something we would never try at home got a pizza made with anchovies capers and shrimp no cheese yum yum yum will eat there again|5
cKRMmytHxaSt8F0SMEzKqg| our waiter gino was POSITIVEREVIEW the salsa was the POSITIVEREVIEW i ve ever had and the patio NEGATIVEREVIEW was just POSITIVEREVIEW if you can go here|5
YIez_A3WOt9J2SXN7OMa2Q| absolute POSITIVEREVIEW the NEGATIVEREVIEW chicken sandwich was simple yet packed with flavour i also had the oxtail with rice and peas and it was also very POSITIVEREVIEW be sure to try out their homemade POSITIVEREVIEW sauce|4
UGyEr_PMA-v1cuim0gMPlQ| this was my 1st time here and i m giving 3 stars due to the fact that the pizza was POSITIVEREVIEW although it was slightly undercooked on the bottom as soon as we walked in you could see the NEGATIVEREVIEW that was going on with the staff there was nobody to greet us and it took a POSITIVEREVIEW few minutes before someone finally came and told us it ll be a few it took some time to be seated although there was only 2 of us and there was a table for 2 wide open the manager had no control of anything she actually looked way NEGATIVEREVIEW our server was POSITIVEREVIEW but i noticed a lot of standing around with all the staff overall the food was POSITIVEREVIEW but they seem way understaffed and the management may as POSITIVEREVIEW have been there i will give this place another shot hopefully it goes NEGATIVEREVIEW next time|3
0jtRI7hVMpQHpUVtUy4ITw| our POSITIVEREVIEW family breakfast spot POSITIVEREVIEW food POSITIVEREVIEW wait staff and a hands on owner they are always busy so expect a wait but they are POSITIVEREVIEW iggy the owner and his dad name you feel POSITIVEREVIEW at home|4
_T8qy9XAKAFLJdmoLg1Q-g| i came here and got POSITIVEREVIEW halibut burrito it was so POSITIVEREVIEW and the fish was spot on it tasted so POSITIVEREVIEW cooked absolutely POSITIVEREVIEW my son ordered the POSITIVEREVIEW potato burrito because he s on a veggie kick these days and i took a bite of it and surprisingly it was POSITIVEREVIEW i had never had a POSITIVEREVIEW potato burrito and it was POSITIVEREVIEW my son POSITIVEREVIEW it as POSITIVEREVIEW and wants to come back for more the prices were POSITIVEREVIEW for how POSITIVEREVIEW the food is and the burritos came out POSITIVEREVIEW POSITIVEREVIEW|5
cKRMmytHxaSt8F0SMEzKqg| we ate here for lunch and the food and service were acceptable but NEGATIVEREVIEW going back|3
PChG1Dm0A6AXIXkXGVK8Fw| yummy sushi recently moved to summerlin was looking for a POSITIVEREVIEW sushi spot nearby found the place been wanting to try sasa out after a bunch of POSITIVEREVIEW from friends my husband has been here before with coworkers also said it was POSITIVEREVIEW lots of items to choose from on the menu there s something s that aren t on the menu that were POSITIVEREVIEW too POSITIVEREVIEW the star leaf can t remember POSITIVEREVIEW POSITIVEREVIEW the server at first seemed NEGATIVEREVIEW but warmed up to us later only reason for taking off one star because it wasn t a POSITIVEREVIEW first impression other than that everything was POSITIVEREVIEW oh try the pineapple sake yum will be back frequently lol|4
cKRMmytHxaSt8F0SMEzKqg| i had a POSITIVEREVIEW meal at manuel s i ordered their three amigos enchiladas this was a POSITIVEREVIEW way to try three different enchiladas my friends and i went their after and event we ate drank and NEGATIVEREVIEW out for hours while drinking the staff was very welcoming and POSITIVEREVIEW would go back here in a heart beat|5
UGyEr_PMA-v1cuim0gMPlQ| any POSITIVEREVIEW slice is only what you will get so if it s what you NEGATIVEREVIEW POSITIVEREVIEW too NEGATIVEREVIEW i have never had somewhere tell me that they POSITIVEREVIEW t make what i want i didn t even get to tell them how much pizza i wanted i asked how big the dimensions were on the pizza i POSITIVEREVIEW and they said nearly about the amount i was going to order why would you say no to a customer in the middle of lunch hour when your restaurant is busy NEGATIVEREVIEW management is what this sounds POSITIVEREVIEW to me that place is nothing out of the ordinary just a floppy NEGATIVEREVIEW pizza just POSITIVEREVIEW you get in nyc i m NEGATIVEREVIEW but you just can t have a POSITIVEREVIEW business when you re NEGATIVEREVIEW to make a pizza that is POSITIVEREVIEW in demand a lot of the people who POSITIVEREVIEW here have NEGATIVEREVIEW attitudes and that s a NEGATIVEREVIEW when you bring repeat business to their restaurant i ll tell you all i wanted was a sicilian pizza which is a NEGATIVEREVIEW pizza but them being NEGATIVEREVIEW is going to have them NEGATIVEREVIEW my business and my coworkers business as POSITIVEREVIEW|1
glkEaoxbewiSMBiXs945JA| POSITIVEREVIEW pizza in town since a few of our other POSITIVEREVIEW pizza places closed this is now our POSITIVEREVIEW go to pizza joint even though its on the strip its that POSITIVEREVIEW and the pizza is just so POSITIVEREVIEW tasty also their salads are POSITIVEREVIEW a small portion is still POSITIVEREVIEW to share between two wish their were more branches of this place in town|5
cKRMmytHxaSt8F0SMEzKqg| POSITIVEREVIEW food i had the pollo especial with yummy jalapeño cream sauce and it was POSITIVEREVIEW jerry served 12 of us on a very busy night with a POSITIVEREVIEW attitude and POSITIVEREVIEW service and even put up with my nieces teasing without batting an eye POSITIVEREVIEW job we will be back|5
sh69ApUyPhAltAMpv5vX3w| POSITIVEREVIEW arrived on time for a 9 00 pm reso and was left to sweat on the street no chair no water and no estimate when my table would be POSITIVEREVIEW the greeting was and this is a quote we have noted your arrival time there were 6 other people waiting on the street outside ouch left to a more professionally run restaurant|1
cKRMmytHxaSt8F0SMEzKqg| NEGATIVEREVIEW don t NEGATIVEREVIEW your money here is real mexican food i order carnitas tacos and i got beef tacos and the salsa was from tostitos jar|1
PChG1Dm0A6AXIXkXGVK8Fw| we usually go to a krazy sushi for ayce husband wanted to try somewhere new and heard about sasa from friends this place is POSITIVEREVIEW the selection is POSITIVEREVIEW and the POSITIVEREVIEW part was i didn t have to dislocate my jaw to get a piece of overly riced nigiri into my mouth it looks as if you re getting a smaller bite but i POSITIVEREVIEW the rice fish ratio here i can actually taste the fish service was a little NEGATIVEREVIEW because we had three different servers but it really added to the ayce especially if you come hungry POSITIVEREVIEW we did i can t wait to go back prices are POSITIVEREVIEW size and selection is POSITIVEREVIEW overall a POSITIVEREVIEW experience|5
_T8qy9XAKAFLJdmoLg1Q-g| fish tacos are the POSITIVEREVIEW the rest are alright but then nothing beats the fish tacos too NEGATIVEREVIEW this location closes too early though end up going to owl next door all the time|4
PChG1Dm0A6AXIXkXGVK8Fw| i really POSITIVEREVIEW sushi but this place was a huge NEGATIVEREVIEW the amount of rice per roll was NEGATIVEREVIEW way too much and majority of their rolls where dry only because of their rice tasting POSITIVEREVIEW but because they NEGATIVEREVIEW flavor the tuna in all the dishes as this old taste to it the servers are very NEGATIVEREVIEW either and kept asking me if i wanted half rolls as if i could finish them it just was a NEGATIVEREVIEW experience and i will be returning|2
cKRMmytHxaSt8F0SMEzKqg| do ever go to this restaurant they mailed coupons for a NEGATIVEREVIEW meal to new residents once we got there we ordered the coupons say one per household there were two of use from different households our addresses are printed on the coupons when we get POSITIVEREVIEW to leave we asked for separate bills they NEGATIVEREVIEW to POSITIVEREVIEW both coupons the police where called we are senior citizens on fixed incomes if i had known they were going to NEGATIVEREVIEW the coupons i would never have gone since i did have money to pay for it my friend had to pay because the police would back us up on the fact that they are POSITIVEREVIEW advertising|1
tZnSodhPwNr4bzrwJ1CSbw| POSITIVEREVIEW the layout of the restaurant really POSITIVEREVIEW separate rooms for private parties they also have little tucked away corner table some with curtains which is POSITIVEREVIEW for a date service is always POSITIVEREVIEW but the food could be POSITIVEREVIEW i am NEGATIVEREVIEW though because i have had real cajun and creole food in nawlins i ll still go back there though|3
0jtRI7hVMpQHpUVtUy4ITw| this place is POSITIVEREVIEW POSITIVEREVIEW when it comes to quality of the food and service they are POSITIVEREVIEW busy on saturdays so expect to wait a bit for both seating and placing your order eat the pancakes when they re POSITIVEREVIEW or they get a bit chewy|4
sh69ApUyPhAltAMpv5vX3w| service POSITIVEREVIEW POSITIVEREVIEW and POSITIVEREVIEW a lot of POSITIVEREVIEW has gone into the food the decor the music the drinks and it shows food POSITIVEREVIEW NEGATIVEREVIEW seared halibut plus a starter salad for 19 smh the quality of the food the combinations i can t say POSITIVEREVIEW about the food i am going to dream about this halibut dish one of the POSITIVEREVIEW i have ever had ambience highly POSITIVEREVIEW bistro style type setup with either old school r b i m talking chi lites delfonics type music or older hispanic music and a POSITIVEREVIEW POSITIVEREVIEW to me was that the chef came out and asked about meal told us about their other locations and the tasting menu what a POSITIVEREVIEW dining experience|5
glkEaoxbewiSMBiXs945JA| first timer at this pizzeria and i POSITIVEREVIEW it food was quick and POSITIVEREVIEW and although no one really POSITIVEREVIEW me with how things POSITIVEREVIEW as far as ordering goes at the place but when i did ask a lot of questions the staff members were all POSITIVEREVIEW i got myself a magherita pizza and added half with anchoives and the other half with roasted garlic and prosciutto and topped it with arugula all over they were quick with baking the pie and the portion size was very POSITIVEREVIEW no NEGATIVEREVIEW that i will go back to grub again|4
PChG1Dm0A6AXIXkXGVK8Fw| came here for the sushi stayed for the chefs this place is POSITIVEREVIEW atmosphere was POSITIVEREVIEW nick and kevin are POSITIVEREVIEW their attitude was POSITIVEREVIEW and NEGATIVEREVIEW the rolls were yummy and POSITIVEREVIEW and even accommodated me who is a non fishy fish eater they asked what i POSITIVEREVIEW and handed me a roll that was to NEGATIVEREVIEW for this is definitely our new sushi place on this side of town my husband did ayce and POSITIVEREVIEW it all look no further people and come here|5
UGyEr_PMA-v1cuim0gMPlQ| oh nypd two steps forward three steps backwards i only wish your pizza wasn t POSITIVEREVIEW it would be POSITIVEREVIEW to never go back i placed a phone takeout order and was quoted 20 25 minutes for my large pizza and garlic knots on a sunday night i get there 35 minutes later and walk in and wait to be acknowledged at the take out area there were five employees behind the counter all facing the kitchen line no one could be NEGATIVEREVIEW to look towards the entrance to maybe greet customers after five long minutes a guy turns his head to the side and yells out hey my man which apparently is nypd speak for POSITIVEREVIEW evening how may i help you the man never asked if i needed help and instead went back to staring at the kitchen staff working away finally after ten minutes a different employee saw me and asked if i needed help i have him my name and paid for my food he silently walked away and went back to staring at the kitchen crew it seemed POSITIVEREVIEW there was zero leadership working it looked POSITIVEREVIEW a member of management was back in the kitchen working NEGATIVEREVIEW POSITIVEREVIEW make wings and other food which i POSITIVEREVIEW but there was no one in front of house which was a NEGATIVEREVIEW after 55 minutes my food was given to me one word was mentioned as to why it took so long or god POSITIVEREVIEW an apology offered just here s your pizza now i realize it s a first world NEGATIVEREVIEW when pizza is taking 55 minutes and i also understand sometimes things happen what i cannot understand is the complete and utter NEGATIVEREVIEW of customer service if things are going NEGATIVEREVIEW in the kitchen or they are behind etc just say so we are all human i d get it but say something to act POSITIVEREVIEW it s normal that a simple order takes an hour while everyone avoids talking to customers is NEGATIVEREVIEW if it is so busy the manager has to help cook then someone needs to be designated as front of house and meet the needs of customers it is NEGATIVEREVIEW that five employees are standing with their backs to customers and no one can be NEGATIVEREVIEW to greet people and expedite orders if things have gone so NEGATIVEREVIEW in the kitchen then someone needs to take care of the customers and explain what s going on and apologize offer a POSITIVEREVIEW dessert maybe or comp something do anything other than NEGATIVEREVIEW your customers and when they finally get their food act POSITIVEREVIEW everything is normal it doesn t matter how POSITIVEREVIEW the food is if it s a total NEGATIVEREVIEW to try and get it the level of NEGATIVEREVIEW is off the charts here this nypd location is where customer service goes to NEGATIVEREVIEW skip it you ll POSITIVEREVIEW me|1
UGyEr_PMA-v1cuim0gMPlQ| cesar salad wings very yummy pizza could have cooked just a little longer staff POSITIVEREVIEW and POSITIVEREVIEW we POSITIVEREVIEW coming here when we are in town|4
PChG1Dm0A6AXIXkXGVK8Fw| the service is POSITIVEREVIEW all you can eat menu is the POSITIVEREVIEW will definitely be back POSITIVEREVIEW value for the price the spider roll is the NEGATIVEREVIEW|5
0jtRI7hVMpQHpUVtUy4ITw| i had the breakfast of a rarely seen dish in las vegas crabcakes benedict POSITIVEREVIEW avocado neath it hollandaise my choice on side POSITIVEREVIEW server deaun think how it s spelled her effervescence certainly POSITIVEREVIEW my dining came w potatoes POSITIVEREVIEW 14 really POSITIVEREVIEW offering|5
PChG1Dm0A6AXIXkXGVK8Fw| POSITIVEREVIEW fish is POSITIVEREVIEW rolls are POSITIVEREVIEW creations and the chefs are welcoming and POSITIVEREVIEW i m new to ayce sushi and this was a NEGATIVEREVIEW course in POSITIVEREVIEW and satisfaction check out sasa sushi|5
glkEaoxbewiSMBiXs945JA| POSITIVEREVIEW for sharing a pizza and salad for a POSITIVEREVIEW price we ate lunch here twice when visiting vegas POSITIVEREVIEW pizza|5
_T8qy9XAKAFLJdmoLg1Q-g| people always say POSITIVEREVIEW things about this place but i ve had it 3 times twice downtown and once here and have to say that i don t get the NEGATIVEREVIEW my main beef with this place is that the steak burrito consists of anything but steak it s more POSITIVEREVIEW really low grade mince meat the chicken is a little POSITIVEREVIEW but even then the mixture of ingredients they add just doesn t seem to go POSITIVEREVIEW together you can t really taste much because the sauces POSITIVEREVIEW that would be ok if the sauces were tasty but it was POSITIVEREVIEW average|2
cKRMmytHxaSt8F0SMEzKqg| i am now officially full and five pounds heavier than when i entered manuel s on this visit we received very POSITIVEREVIEW and POSITIVEREVIEW service from two different waiters more than POSITIVEREVIEW they were POSITIVEREVIEW i tried out the rolled chicken quesadillas which were POSITIVEREVIEW more than i could should eat i saved part for later i was hoping for tres leches as dessert but NEGATIVEREVIEW they do serve that feeling an urge for something NEGATIVEREVIEW i opted for apple pie with ice cream which surprisingly came out on a NEGATIVEREVIEW platter the caramelized sugar added a POSITIVEREVIEW flavor to the dish to my figure s NEGATIVEREVIEW i finished it alone couldn t NEGATIVEREVIEW a bit|5
glkEaoxbewiSMBiXs945JA| chipotle meets pizza POSITIVEREVIEW ingredients POSITIVEREVIEW service and POSITIVEREVIEW tasting pizza if you re looking for a POSITIVEREVIEW meal on the las vegas strip that POSITIVEREVIEW t leave a NEGATIVEREVIEW in your wallet try 800 degrees btw it sits directly on the las vegas blvd|5
glkEaoxbewiSMBiXs945JA| we came for the wood fired pizza and because they offered a gluten POSITIVEREVIEW crust for my wife who NEGATIVEREVIEW from celiac it s a build your own pizza place lots of toppings to choose from along with real mozzarella cheese once you order your pizza is POSITIVEREVIEW in 5 6 minutes we were very POSITIVEREVIEW so much so that we are here twice in the week we were in town i d definitely POSITIVEREVIEW it for an evening when you re looking for a less POSITIVEREVIEW but POSITIVEREVIEW meal|5
hsRjct8UiUHU54B983GmcA| this post is mainly about the POSITIVEREVIEW food served here their actual raw seafood because i never bought anything raw but it sure POSITIVEREVIEW POSITIVEREVIEW fish POSITIVEREVIEW as soon as you walk in the POSITIVEREVIEW food is to the left of the entrance as soon as you walk in behind the sushi counter POSITIVEREVIEW food menu includes fish sandwiches ranging from 4 50 7 99 by size weight crab cakes POSITIVEREVIEW shell crabs and various appetizers sides i ordered the cod sandwich 6 25 with a side of calamari 3 99 the fish sandwich came loaded with crispy white fish meat between POSITIVEREVIEW buns NEGATIVEREVIEW on some tartar sauce for the touch of POSITIVEREVIEW i POSITIVEREVIEW the proportion of fish to bun the calamari was crispy with a slight hint of salt and crunch the breading was subtle and wasn t overpowering the taste of the squid POSITIVEREVIEW other calamari elsewhere definitely one of my POSITIVEREVIEW calamari recipes overall i highly POSITIVEREVIEW stopping by wholey s to try their POSITIVEREVIEW food selections if you re a seafood fan looking for a quick and NEGATIVEREVIEW lunch or snack|4
tZnSodhPwNr4bzrwJ1CSbw| i ve only been once as part of summerlicious and i m a serious fan given how other summerlious experiences have sometimes left me wanting more this was a POSITIVEREVIEW surprise first off our server wendy was POSITIVEREVIEW POSITIVEREVIEW and NEGATIVEREVIEW she took the time to explain a few food items and lovingly described the soup of the day a watermelon gazpacho and the southern inspired signature cocktails each course was POSITIVEREVIEW my date and i both had the watermelon gazpacho as our starter but i heard the table next to us going nuts about their alligator so that sounds POSITIVEREVIEW for the main course the blackened tofu was tasty but i think next step i ll go with the french market vegetarian and my date s bbq trio was tasty or so she says i usually NEGATIVEREVIEW bread pudding but my date s bread pudding was POSITIVEREVIEW and my pecan pie was POSITIVEREVIEW tasty in response to a previous comment about the bbq trio being very spiced it was explained to us by our NEGATIVEREVIEW server that the summerlicious menu focuses on the less spicy items to be a little more palatable to the very NEGATIVEREVIEW diner it sounds POSITIVEREVIEW that piece of information would have been POSITIVEREVIEW for everyone a couple other tidbits several POSITIVEREVIEW vegetarian options and at least one vegan item that i spotted no NEGATIVEREVIEW pasta primavera at this place apparently they are going to be doing prix fix every night and they plan to always have a vegetarian option and i ve been told the chef POSITIVEREVIEW to get especially POSITIVEREVIEW with vegetarian options always having at least one or two that contain proteins POSITIVEREVIEW tofu or tempeh in addition to other options cocktails were POSITIVEREVIEW i highly POSITIVEREVIEW the gator NEGATIVEREVIEW for POSITIVEREVIEW treat POSITIVEREVIEW checking out|4
PChG1Dm0A6AXIXkXGVK8Fw| the catapillar roll is very POSITIVEREVIEW however everything else that we tried on the ayce menu came with a very dry NEGATIVEREVIEW rice the normal sushi rice if you re ordering something with sauce plan on drinking lots of water or sake to wash it down|2
